New York,2023122000,20.6955,0.0,0.0,0.0,0.0
New York,2023122002,19.5925,0.0,0.0,0.0,0.0
New York,2023122004,17.5715,-1.8333333333333333,68.0,-6.666666666666667,-6.666666666666667
New York,2023122006,15.9895,-2.4615384615384617,68.84615384615384,-6.923076923076923,-6.923076923076923
New York,2023122008,15.489,-2.2142857142857144,70.07142857142857,-7.214285714285714,-7.214285714285714
New York,2023122010,16.1495,-1.8333333333333333,68.0,-6.083333333333333,-6.083333333333333
New York,2023122012,18.611,-1.0,68.14285714285714,-5.0,-5.0
New York,2023122014,19.005,1.0833333333333333,62.833333333333336,-2.75,-2.75
New York,2023122016,18.3415,3.1666666666666665,59.666666666666664,-0.8333333333333334,-0.8333333333333334
New York,2023122018,18.157,3.923076923076923,60.46153846153846,0.07692307692307693,0.07692307692307693
New York,2023122020,18.7155,3.6,64.2,0.8,0.8
New York,2023122022,20.2575,3.0,66.76923076923077,0.0,0.0
New York,2023122100,20.2895,1.7142857142857142,71.28571428571429,-0.21428571428571427,-0.21428571428571427
New York,2023122102,19.3125,1.6470588235294117,73.82352941176471,-1.588235294117647,-1.588235294117647
New York,2023122104,17.259999999999998,1.3125,76.4375,-0.8125,-0.8125
New York,2023122106,15.628499999999999,1.3333333333333333,74.5,-2.25,-2.25
New York,2023122108,15.030000000000001,0.9333333333333333,74.66666666666667,-3.1333333333333333,-3.1333333333333333
New York,2023122110,15.636,0.15384615384615385,72.38461538461539,-5.230769230769231,-5.230769230769231
New York,2023122112,18.111,-0.5384615384615384,69.76923076923077,-5.846153846153846,-5.846153846153846
New York,2023122114,18.622999999999998,-0.16666666666666666,61.916666666666664,-5.416666666666667,-5.416666666666667
New York,2023122116,17.685000000000002,0.5,56.333333333333336,-4.416666666666667,-4.416666666666667
New York,2023122118,17.268,0.6428571428571429,52.857142857142854,-4.0,-4.0
New York,2023122120,18.152,-0.5,55.5,-5.083333333333333,-5.083333333333333
New York,2023122122,20.4035,-1.8333333333333333,60.25,-6.666666666666667,-6.666666666666667
New York,2023122200,20.691000000000003,-3.076923076923077,62.30769230769231,-7.076923076923077,-7.076923076923077
New York,2023122202,19.7895,-3.75,61.416666666666664,-7.25,-7.25
New York,2023122204,17.936500000000002,-4.25,65.5,-7.583333333333333,-7.583333333333333
New York,2023122206,16.411499999999997,-4.769230769230769,68.61538461538461,-7.384615384615385,-7.384615384615385
New York,2023122208,15.889000000000001,-5.416666666666667,69.75,-8.0,-8.0
New York,2023122210,16.442,-5.416666666666667,71.25,-8.416666666666666,-8.416666666666666
New York,2023122212,18.6545,-4.916666666666667,70.75,-9.0,-9.0
New York,2023122214,19.146500000000003,-2.5833333333333335,64.08333333333333,-5.25,-5.25
New York,2023122216,18.206,-0.08333333333333333,55.666666666666664,nan,nan
New York,2023122218,17.806,1.5,51.25,0.16666666666666666,0.16666666666666666
New York,2023122220,18.4465,1.25,53.916666666666664,0.16666666666666666,0.16666666666666666
New York,2023122222,20.1665,0.08333333333333333,58.75,-1.6666666666666667,-1.6666666666666667
New York,2023122300,20.148,-0.5833333333333334,63.166666666666664,-1.9166666666666667,-1.9166666666666667
New York,2023122302,19.1915,-1.0,65.83333333333333,-2.5,-2.5
New York,2023122304,17.555,-1.25,68.75,-2.9166666666666665,-2.9166666666666665
New York,2023122306,16.0205,-0.9166666666666666,68.91666666666667,-2.5833333333333335,-2.5833333333333335
New York,2023122308,15.3005,-0.75,71.5,-2.3333333333333335,-2.3333333333333335
New York,2023122310,15.27,-0.3333333333333333,69.16666666666667,-2.25,-2.25
New York,2023122312,16.2775,0.8333333333333334,71.75,-1.1666666666666667,-1.1666666666666667
New York,2023122314,17.367,2.0,68.46153846153847,0.0,0.0
New York,2023122316,17.9225,2.9375,64.75,0.5,0.5
New York,2023122318,17.72,3.6,68.46666666666667,0.6666666666666666,0.6666666666666666
New York,2023122320,17.8225,4.142857142857143,70.57142857142857,1.5714285714285714,1.5714285714285714
New York,2023122322,18.7885,3.7142857142857144,74.78571428571429,1.6428571428571428,1.6428571428571428
New York,2023122400,18.742,3.5384615384615383,79.3076923076923,1.5384615384615385,1.5384615384615385
New York,2023122402,17.987000000000002,3.75,83.9375,1.6875,1.6875
New York,2023122404,16.502499999999998,3.769230769230769,80.92307692307692,2.4615384615384617,2.4615384615384617
New York,2023122406,14.9495,4.133333333333334,85.33333333333333,2.066666666666667,2.066666666666667
New York,2023122408,14.144,3.642857142857143,86.57142857142857,2.7142857142857144,2.7142857142857144
New York,2023122410,14.1235,4.0588235294117645,89.23529411764706,2.823529411764706,2.823529411764706
New York,2023122412,14.9535,3.8,90.25,2.65,2.65
New York,2023122414,16.167,4.526315789473684,89.05263157894737,3.736842105263158,3.736842105263158
New York,2023122416,16.9385,5.277777777777778,85.27777777777777,4.722222222222222,4.722222222222222
New York,2023122418,17.0435,5.166666666666667,85.94444444444444,4.944444444444445,4.944444444444445
New York,2023122420,17.091,4.764705882352941,87.70588235294117,4.352941176470588,4.352941176470588
New York,2023122422,17.674,4.705882352941177,88.6470588235294,4.0588235294117645,4.0588235294117645
New York,2023122500,17.272,4.411764705882353,90.94117647058823,3.3529411764705883,3.3529411764705883
New York,2023122502,16.572000000000003,3.6666666666666665,92.95238095238095,2.857142857142857,2.857142857142857
New York,2023122504,15.489,4.5,90.71428571428571,4.214285714285714,4.214285714285714
New York,2023122506,14.265999999999998,4.166666666666667,91.66666666666667,3.4444444444444446,3.4444444444444446
New York,2023122508,13.595500000000001,4.368421052631579,92.15789473684211,2.8947368421052633,2.8947368421052633
New York,2023122510,13.64,4.6,92.33333333333333,3.0,3.0
New York,2023122512,14.4515,4.6875,91.6875,3.3125,3.3125
New York,2023122514,15.156500000000001,6.529411764705882,87.76470588235294,5.411764705882353,5.411764705882353
New York,2023122516,15.038499999999999,8.75,80.4,8.35,8.35
New York,2023122518,14.844000000000001,10.666666666666666,73.6,10.466666666666667,10.466666666666667
New York,2023122520,15.2745,9.583333333333334,77.08333333333333,9.166666666666666,9.166666666666666
New York,2023122522,16.4755,7.5,84.25,6.333333333333333,6.333333333333333
New York,2023122600,0.0,5.476190476190476,86.80952380952381,4.809523809523809,4.809523809523809
New York,2023122602,0.0,5.2631578947368425,88.10526315789474,4.473684210526316,4.473684210526316
New York,2023122604,0.0,4.857142857142857,88.71428571428571,4.0,4.0
